41149,cer_daily_mp_p1_eliminations,0,0,50,2500,,1,,,,,1,,,0
41145,cer_daily_mp_p1_headshots,0,0,15,2500,,1,,,,,2,,,0
48793,cer_daily_mp_p1_weapon_elims_ar,0,0,50,2500,,1,,,,,3,,,0
48794,cer_daily_mp_p1_weapon_headshots_ar,0,0,10,2500,,1,,,,,4,,,0
48795,cer_daily_mp_p1_weapon_elims_sm,0,0,50,2500,,1,,,,,5,,,0
48796,cer_daily_mp_p1_weapon_headshots_sm,0,0,10,2500,,1,,,,,6,,,0
48797,cer_daily_mp_p1_weapon_elims_lm,0,0,50,2500,,1,,,,,7,,,0
48798,cer_daily_mp_p1_weapon_headshots_lm,0,0,10,2500,,1,,,,,8,,,0
48799,cer_daily_mp_p1_weapon_elims_dm,0,0,50,2500,,1,,,,,9,,,0
48800,cer_daily_mp_p1_weapon_headshots_dm,0,0,10,2500,,1,,,,,10,,,0
48801,cer_daily_mp_p1_weapon_elims_sn,0,0,25,2500,,1,,,,,11,,,0
48802,cer_daily_mp_p1_weapon_headshots_sn,0,0,5,2500,,1,,,,,12,,,0
48803,cer_daily_mp_p1_weapon_elims_sh,0,0,50,2500,,1,,,,,13,,,0
48804,cer_daily_mp_p1_weapon_headshots_sh,0,0,5,2500,,1,,,,,14,,,0
48807,cer_daily_mp_p1_weapon_elims_pi,0,0,25,2500,,1,,,,,15,,,0
48806,cer_daily_mp_p1_weapon_headshots_pi,0,0,3,2500,,1,,,,,16,,,0
48808,cer_daily_mp_p1_weapon_kills_me,0,0,5,2500,,1,,,,,17,,,0
41207,cer_daily_mp_p1_total_score,0,0,10000,2500,,1,,,,,18,,,0
41224,cer_daily_mp_p1_win_matches,0,0,2,2500,,1,,,,,19,,,0
41158,cer_daily_mp_p1_ads_kills,0,0,50,2500,,1,,,,,20,,,0
41202,cer_daily_mp_p1_complete_matches,0,0,3,2500,,1,,,,,21,,,0
41203,cer_daily_mp_p1_no_attachment_elims,0,0,50,2500,,1,,,,,22,,,0
41205,cer_daily_mp_p1_silenced_elims,0,0,50,2500,,1,,,,,23,,,0
41219,cer_daily_mp_p1_full_auto_elims,0,0,50,2500,,1,,,,,24,,,0
42732,cer_daily_mp_p1_semi_auto_elims,0,0,50,2500,,1,,,,,25,,,0
41222,cer_daily_mp_p1_burst_fire_elims,0,0,50,2500,,1,,,,,26,,,0
41209,cer_daily_mp_p1_5attachment_elims,0,0,50,2500,,1,,,,,27,,,0
41160,cer_daily_mp_p1_secondary_elims,0,0,30,2500,,1,,,,,28,,,0
48780,cer_daily_mp_p2_3kills1life,0,0,3,2500,,2,,,,,1,,,0
48781,cer_daily_mp_p2_5kills1life,0,0,1,2500,,2,,,,,2,,,0
48782,cer_daily_mp_p2_double_kills,0,0,5,2500,,2,,,,,3,,,0
48783,cer_daily_mp_p2_one_shots,0,0,10,2500,,2,,,,,4,,,0
48779,cer_daily_mp_p2_revenge,0,0,5,2500,,2,,,,,5,,,0
48784,cer_daily_mp_p2_kingslayer,0,0,3,2500,,2,,,,,6,,,0
48785,cer_daily_mp_p2_hipfire,0,0,10,2500,,2,,,,,7,,,0
48786,cer_daily_mp_p2_pointblanks,0,0,10,2500,,2,,,,,8,,,0
48789,cer_daily_mp_p2_diving_kills,0,0,5,2500,,2,,,,,9,,,0
48790,cer_daily_mp_p2_sprinting_kills,0,0,15,2500,,2,,,,,10,,,0
42733,cer_daily_mp_p2_enemy_weapon_elims,0,0,10,2500,,2,,,,,11,,,0
41232,cer_daily_mp_p2_5headshots,0,0,1,2500,,2,,,,,12,,,0
41290,cer_daily_mp_p2_elim_ratio,0,0,1,2500,,2,,,,,13,,,0
48791,cer_daily_mp_p2_clean_kills,0,0,20,2500,,2,,,,,14,,,0
48792,cer_daily_mp_p2_scorestreak_use,0,0,5,2500,,2,,,,,15,,,0
41284,cer_daily_mp_p2_scorestreak_kills,0,0,5,2500,,2,,,,,16,,,0
41286,cer_daily_mp_p2_scorestreak_destroy,0,0,5,2500,,2,,,,,17,,,0
42535,cer_daily_mp_p2_3scorestreak_use,0,0,1,2500,,2,,,,,18,,,0
41293,cer_daily_mp_p2_specialty_enforcer,0,0,50,2500,,2,,,,,19,,,0
41365,cer_daily_mp_p2_specialty_recon,0,0,50,2500,,2,,,,,20,,,0
41366,cer_daily_mp_p2_specialty_strategist,0,0,50,2500,,2,,,,,21,,,0
48787,cer_daily_mp_p3_lethal_kills,0,0,10,2500,,3,,,,,1,,,0
41324,cer_daily_mp_p3_wildcard_greed,0,0,50,2500,,3,,,,,2,,,0
42734,cer_daily_mp_p3_wildcard_gunfighter,0,0,50,2500,,3,,,,,3,,,0
41373,cer_daily_mp_p3_wildcard_danger_close,0,0,5,2500,,3,,,,,4,,,0
41338,cer_daily_mp_p3_wildcard_tactical_expert,0,0,5,2500,,3,,,,,5,,,0
42735,cer_daily_mp_p3_wildcard_overkill,0,0,5,2500,,3,,,,,6,,,0
41336,cer_daily_mp_p3_frag_kills,0,0,5,2500,,3,,,,,7,,,0
41340,cer_daily_mp_p3_semtex_kills,0,0,5,2500,,3,,,,,8,,,0
41342,cer_daily_mp_p3_c4_kills,0,0,3,2500,,3,,,,,9,,,0
41344,cer_daily_mp_p3_molotov_kills,0,0,5,2500,,3,,,,,10,,,0
41349,cer_daily_mp_p3_impact_kills,0,0,5,2500,,3,,,,,11,,,0
41351,cer_daily_mp_p3_combat_axe_kills,0,0,5,2500,,3,,,,,12,,,0
41353,cer_daily_mp_p3_blast_trap_kills,0,0,5,2500,,3,,,,,13,,,0
41355,cer_daily_mp_p3_drill_charge_kills,0,0,5,2500,,3,,,,,14,,,0
41357,cer_daily_mp_p3_thermo_kills,0,0,5,2500,,3,,,,,15,,,0
50066,cer_daily_mp_p3_flash_concussion_kills,0,0,3,2500,,3,,,,,16,,,0
41359,cer_daily_mp_p3_flashbang_kills,0,0,5,2500,,3,,,,,17,,,0
42738,cer_daily_mp_p3_stun_kills,0,0,10,2500,,3,,,,,18,,,0
41362,cer_daily_mp_p3_decoy_kills,0,0,5,2500,,3,,,,,19,,,0
42736,cer_daily_mp_p3_stimshot_kills,0,0,3,2500,,3,,,,,20,,,0
42737,cer_daily_mp_p3_smoke_kills,0,0,3,2500,,3,,,,,21,,,0
42739,cer_daily_mp_p3_spycam_reveals,0,0,10,2500,,3,,,,,22,,,0
42740,cer_daily_mp_p3_prox_alarm_reveals,0,0,10,2500,,3,,,,,23,,,0
42741,cer_daily_mp_p3_shock_kills,0,0,3,2500,,3,,,,,24,,,0
42742,cer_daily_mp_p3_gas_kills,0,0,3,2500,,3,,,,,25,,,0
42743,cer_daily_mp_p3_scrambler_kills,0,0,5,2500,,3,,,,,26,,,0
41666,cer_daily_mp_p3_scrambler_jams,0,0,10,2500,,3,,,,,27,,,0
41669,cer_daily_mp_p3_spring_mine_kills,0,0,3,2500,,3,,,,,28,,,0
41671,cer_daily_mp_p3_trophy_intercepts,0,0,5,2500,,3,,,,,29,,,0
41680,cer_daily_mp_p3_acoustic_amp_kills,0,0,3,2500,,3,,,,,30,,,0
41677,cer_daily_mp_p3_assault_pack_restock,0,0,10,2500,,3,,,,,31,,,0
41679,cer_daily_mp_p3_signal_lure_kills,0,0,3,2500,,3,,,,,32,,,0
42744,cer_daily_mp_p3_war_cry_buff,0,0,5,2500,,3,,,,,33,,,0
41685,cer_daily_mp_p3_war_cry_kills,0,0,3,2500,,3,,,,,34,,,0
41687,cer_daily_mp_p3_tac_insert_kills,0,0,3,2500,,3,,,,,35,,,0
41689,cer_daily_mp_p3_morphine_kills,0,0,1,2500,,3,,,,,36,,,0
41691,cer_daily_mp_p3_spy_kit_kills,0,0,3,2500,,3,,,,,37,,,0
41692,cer_daily_mp_p4_bonus_base,0,0,3,3000,,4,,,,,1,,,0
41693,cer_daily_mp_p4_bonus_prestige1,0,0,3,5000,,4,,,,,2,,,0
48890,cer_daily_mp_p4_bonus_prestige2,0,0,3,5000,,4,,,,,3,,,0
48891,cer_daily_mp_p4_bonus_prestige3,0,0,3,5000,,4,,,,,4,,,0
41694,cer_daily_mp_p4_bonus_prestige4,0,0,3,5000,,4,,,,,5,,,0
48892,cer_daily_mp_p4_bonus_prestige5,0,0,3,7500,,4,,,,,6,,,0
48893,cer_daily_mp_p4_bonus_prestige6,0,0,3,7500,,4,,,,,7,,,0
41695,cer_daily_mp_p4_bonus_prestige7,0,0,3,7500,,4,,,,,8,,,0
48894,cer_daily_mp_p4_bonus_prestige8,0,0,3,7500,,4,,,,,9,,,0
48895,cer_daily_mp_p4_bonus_prestige9,0,0,3,7500,,4,,,,,10,,,0
48896,cer_daily_mp_p4_bonus_prestige10,0,0,3,7500,,4,,,,,11,,,0
41696,cer_daily_mp_p4_bonus_prestigemaster,0,0,3,10000,,4,,,,,12,,,0
50323,cer_daily_mp_p5_eliminations,0,0,50,7500,,5,,,,,1,,,0
51076,cer_daily_mp_p5_win_matches,0,0,2,7500,,5,,,,,2,,,0
51074,cer_daily_mp_p5_score,0,0,10000,7500,,5,,,,,3,,,0
51075,cer_daily_mp_p5_headshots,0,0,15,7500,,5,,,,,4,,,0
