s,5F589964C9D7B61D,b,0
s,9995278B4B4099AE,b,0
s,CAA6FAEC79F2C4C2,i,0
s,308AA4AA717D1B73,i,0
s,ui_numteams,i,0
s,C7938F963B6CDB73,f,0
s,A8EE1540CED18A88,i,0
s,F5168BB26C910E62,i,0
s,8A35D4526EE9DC2E,i,0
s,CA282AA74382A87F,i,1
s,B3298E0BFB0E29BC,i,1
s,6AED1079DEB9C76F,i,1
s,2517A0AC4F917EE3,i,-1
s,A19C6A194A53F076,s,
s,FA1E44AB9C4A0BA7,i,0
s,398E334DE42771EE,i,0
s,C0EB9BD84C300F2B,b,0
s,CCF9753C4EE466CC,b,0
c,7CD4ED1C1BBA829F,s,
c,7CD4EC1C1BBA806C,s,
c,7CD4EF1C1BBA8705,s,
c,7CD4EE1C1BBA84D2,s,
c,7CD4E91C1BBA79D3,s,
c,7CD4E81C1BBA77A0,s,
c,F87DF3AC2401BF77,s,
c,F87DF2AC2401BD44,s,
c,F87DF5AC2401C3DD,s,
c,F87DF4AC2401C1AA,s,
c,F87DEFAC2401B6AB,s,
c,F87DEEAC2401B478,s,
c,9CB529B37532DCC4,b,0
c,4FA136DD0A35C04B,b,0
c,1CDBC3F4C0889E48,i,0
c,F5F3002B20B88230,i,0
c,AA72701E6D7AA8ED,s,
c,CBB22E2FB1A57873,b,0
c,803BEE4022A48B56,b,0
c,6F0411143E4432E0,s,
c,5B32A696C1D93305,s,
c,B381B15150201BE6,s,
c,7A8A3ECA3135FC23,s,
c,989B23A655566EEC,s,
c,6291AB02DCE7A81,s,
c,3369F827E13404C2,s,
c,7B512B391CADCD2A,i,0
c,820F347EE5FBC7C5,i,-1
c,9CBA3E1BEFD4130,i,0
c,E04501900FB75547,i,0
c,A945AECA0DCBDD82,i,0
c,CD48CDE602B3CE4C,i,0
c,279DEB6E3D30EFEB,s,
c,EB9AE2E47EE23A6E,s,
c,E8625EB45707943C,b,0
c,90A37949983923BC,b,0
c,8C6664D7ABEF6773,b,0
c,CA5449C5BD9C652C,b,0
c,67EE834AED37B832,i,0
c,37165BC532972906,i,0
c,C0673D13F0144BFB,i,0
c,BFD4738AA98C499F,f,0
c,BFD4728AA98C476C,f,0
c,BFD4758AA98C4E05,f,0
c,B719E07417FAECA4,f,0
c,B719E17417FAEED7,f,0
c,B719E27417FAF10A,f,0
c,221DA7B1CA59DA9D,f,0
c,221DA6B1CA59D86A,f,0
c,221DA5B1CA59D637,f,0
c,E3274DF55786DC01,b,0
c,D1DCBD9FFCA32D4B,i,-1
c,D1DCBE9FFCA32F7E,i,-1
c,D1DCBF9FFCA331B1,i,-1
c,6662B40ECC02A63C,b,0
c,BE8C1E50AE7DA3FF,i,-1
c,41785F14EA5F0793,i,0
c,8F478C5DB8C1AF7F,s,
c,8F478D5DB8C1B1B2,s,
c,411760EF779BDEC6,i,0
c,E948CDDBDB66FD2C,i,0
c,5567B7EAB62F5397,i,0
c,4801F3E79108CDD7,i,0
c,A69E39BF65C57F88,i,0
c,B0CFC977960DD656,i,0
