7296A029A7F526AB,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
EBF3EC1C47A70E59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18E5DEB5D09E15DD,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB2FB342759B6ABC,0,0,,icon_splash_skill_shot,,splash,skill,,,,,,0,0,,,,,,,,,,,,,,,,
downed,0,0,,icon_splash_skill_shot,,splash,skill,,,,,,0,0,,,,,,,,,,,,,,,,
8449A69D670BAF6E,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385BD3300754AABD,0,0,,ui_map_icon_extraction,,splash,local,,,,,,,,,,,,,,,,,,,,,,,
8DE9088EDDB46FD9,0,0,,ui_map_icon_extraction,,splash,local,,,,,,,,,,,,,,,,,,,,,,,
8F5239890FCF1F74,0,0,,ui_map_icon_extraction,,splash,local,,,,,,,,,,,,,,,,,,,,,,,
80B8A3BF8AD0419F,0,0,,ui_map_icon_extraction,,splash,local,,,,,,,,,,,,,,,,,,,,,,,
2840DEAF514D1AA3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F3F5A252C3EFE701,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61D5CF58CD0BC73B,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A37922C7DB71F448,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186E9F28AF3619DD,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
D598D10421236338,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
13B1205F78212A44,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
2366D11111D4FFBF,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
DE1C498236C36561,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
21F64300C659437C,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
351D9D70AE04A030,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
D9EEE31ED154DB7F,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
197D92B9AA1A1821,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
8680D0F3DA5C463C,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
3983B70E896EB3F0,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
579C0067DBBCCADD,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
4FA78F3ACF660149,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
4058B257B6C79E09,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
C26A7F5A39E94EF,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
99B585D9FC03D073,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
E6463EA1D910A033,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
41CB8C056044F157,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
75E15207A3352C23,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
D251397DE2DE14E3,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
771A04CADE420DE4,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
6B315AF13C13A844,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
AA77B9DF9FF62F47,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
709C7536ADFEC523,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
20573DFA981F16F,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
3A722CA2B4C058E3,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
799BFF878C366F0F,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
E7D5B878C0273FCF,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
D9EE3AD5DAE3A90F,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AB2FA142759B4C26,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5BBFAB626AA35C4,0,0,,icon_splash_skill_shot,,,,,,,,,5,1,,,,,,,,,,,,,,,,
370F482D8DB4DC5E,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
370F472D8DB4DAAB,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
370F462D8DB4D8F8,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
370F4D2D8DB4E4DD,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
3F41CEE3BB303C0C,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
3F41D1E3BB304125,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
3F41D0E3BB303F72,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
3F41CBE3BB3036F3,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
B7B972FCCE16398F,0,0,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,
19406E7C5CEFF9B8,0,0,KILLSTREAKS_HINTS/SPLASH_HINT_GAMEPAD,hud_icon_killstreak_cruise_missile,mp_killstreak_earn_sfx,killstreak_splash,killstreak,TRUE,,,,,,,SPLASHES/PACKAGE_PICKUP,,,KILLSTREAKS_HINTS/PRESS_FOR_USE,,,,,,,,,,,,
95001A8FD6A470E8,0,0,KILLSTREAKS/CRUISE_PREDATOR_DESC,hud_icon_killstreak_cruise_missile,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,
7F7A571FDC1E949E,0,0,KILLSTREAKS_HINTS/SPLASH_HINT_GAMEPAD,ui_icon_scorestreaks_widget_rcxd,mp_killstreak_earn_sfx,killstreak_splash,killstreak,TRUE,,,,,,,SPLASHES/PACKAGE_PICKUP,,,KILLSTREAKS_HINTS/PRESS_FOR_USE,,,,,,,,,,,,
A8B72A216B2175BE,0,0,KILLSTREAKS/PRECISION_AIRSTRIKE,hud_icon_killstreak_airstrike,,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,
594C178E43130FBB,0,0,,hud_icon_loot_revive,mp_bodycount_tick_negative,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,
DD24F7AE72C0B856,0,0,,hud_icon_loot_revive,mp_bodycount_tick_positive,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,
2DC578E122AA599,0,0,,hud_icon_loot_revive,mp_bodycount_tick_negative_final,playercard_splash,global,,,,,,,,,,,,,,,,,,,,,,,
