0,,0,,0,,,0,,,,0
1,0,30000,30000,0,icon_rank_officer_sm_01,icon_rank_officer_01,,30100,ch_elder_s2_ammo_drop,icon_ribbon_s02_001,0
2,30000,60000,30000,0,icon_rank_officer_sm_01,icon_rank_officer_01,3958,30101,ch_elder_s2_doing_work,icon_ribbon_s02_002,0
3,60000,90000,30000,0,icon_rank_officer_sm_01,icon_rank_officer_01,,30102,ch_elder_s2_domination_wins,icon_ribbon_s02_003,0
4,90000,120000,30000,0,icon_rank_officer_sm_01,icon_rank_officer_01,,30103,ch_elder_s2_stim,icon_ribbon_s02_004,0
5,120000,150000,30000,0,icon_rank_officer_sm_01,icon_rank_officer_01,,30104,ch_elder_s2_smg_kills,icon_ribbon_s02_005,0
6,150000,180000,30000,0,icon_rank_officer_sm_02,icon_rank_officer_02,3958,30105,ch_elder_s2_personal_uav,icon_ribbon_s02_006,0
7,180000,210000,30000,0,icon_rank_officer_sm_02,icon_rank_officer_02,,30106,ch_elder_s2_three_cheers,icon_ribbon_s02_007,0
8,210000,240000,30000,0,icon_rank_officer_sm_02,icon_rank_officer_02,,30107,ch_elder_s2_lmg_kills,icon_ribbon_s02_008,0
9,240000,270000,30000,0,icon_rank_officer_sm_02,icon_rank_officer_02,,30108,ch_elder_s2_iav,icon_ribbon_s02_009,0
10,270000,300000,30000,0,icon_rank_officer_sm_02,icon_rank_officer_02,,30109,ch_elder_s2_three_streak,icon_ribbon_s02_010,0
11,300000,330500,30500,0,icon_rank_officer_sm_03,icon_rank_officer_03,3958,30110,ch_elder_s2_revenant,icon_ribbon_s02_011,0
12,330500,361500,31000,0,icon_rank_officer_sm_03,icon_rank_officer_03,,30111,ch_elder_s2_killer,icon_ribbon_s02_012,0
13,361500,393000,31500,0,icon_rank_officer_sm_03,icon_rank_officer_03,,30112,ch_elder_s2_well_equipped,icon_ribbon_s02_013,0
14,393000,425000,32000,0,icon_rank_officer_sm_03,icon_rank_officer_03,,30113,ch_elder_s2_pistol_kills,icon_ribbon_s02_014,0
15,425000,457500,32500,0,icon_rank_officer_sm_03,icon_rank_officer_03,,30114,ch_elder_s2_far_sighted,icon_ribbon_s02_015,0
16,457500,490500,33000,0,icon_rank_officer_sm_04,icon_rank_officer_04,3958,30115,ch_elder_s2_double_killer_i,icon_ribbon_s02_016,0
17,490500,524000,33500,0,icon_rank_officer_sm_04,icon_rank_officer_04,,30116,ch_elder_s2_ads,icon_ribbon_s02_017,0
18,524000,558000,34000,0,icon_rank_officer_sm_04,icon_rank_officer_04,,30117,ch_elder_s2_care_package,icon_ribbon_s02_018,0
19,558000,592500,34500,0,icon_rank_officer_sm_04,icon_rank_officer_04,,30118,ch_elder_s2_playa,icon_ribbon_s02_019,0
20,592500,627500,35000,0,icon_rank_officer_sm_04,icon_rank_officer_04,,30119,ch_elder_s2_shotgun_kills_headshots,icon_ribbon_s02_020,0
21,627500,663100,35600,0,icon_rank_officer_sm_05,icon_rank_officer_05,3958,30120,ch_elder_s2_heartbreaker,icon_ribbon_s02_021,0
22,663100,699300,36200,0,icon_rank_officer_sm_05,icon_rank_officer_05,,30121,ch_elder_s2_smg_kills_headshots,icon_ribbon_s02_022,0
23,699300,736100,36800,0,icon_rank_officer_sm_05,icon_rank_officer_05,,30122,ch_elder_s2_cruise_missile,icon_ribbon_s02_023,0
24,736100,773500,37400,0,icon_rank_officer_sm_05,icon_rank_officer_05,,30123,ch_elder_s2_restock,icon_ribbon_s02_024,0
25,773500,811500,38000,0,icon_rank_officer_sm_05,icon_rank_officer_05,,30124,ch_elder_s2_warhead,icon_ribbon_s02_025,0
26,811500,850100,38600,0,icon_rank_officer_sm_06,icon_rank_officer_06,3958,30125,ch_elder_s2_karma,icon_ribbon_s02_026,0
